4138,曜亞,櫃,12月12日,,109,4,3.81,460,49.8,105,105.5,111,105,5.71,18.5,2.34,    ,    ,    ,    ,    
4163,鐿鈦,櫃,12月12日,,125.5,1.5,1.21,225,28.3,124,124,128,123.5,3.63,16,2.47,    ,    ,    ,    ,    
4438,廣越,市,12月12日,,112,-1.5,-1.32,58,6.53,113.5,112.5,113,112,0.88,15.1,1.41,    ,    ,    ,    ,    
4439,冠星-KY,市,12月12日,,128,-3,-2.29,61,7.8,131,131,131,128,2.29,10.7,1.49,    ,    ,    ,    ,    
4536,拓凱,市,12月12日,,176.5,-6,-3.29,651,116,182.5,181,181.5,175.5,3.29,10.1,2.01,    ,    ,    ,    ,    
4551,智伸科,市,12月12日,,130.5,-2.5,-1.88,104,13.6,133,134.5,134.5,130.5,3.01,19.7,1.87,    ,    ,    ,    ,    
4557,永新-KY,市,12月12日,,114.5,2,1.78,91,10.3,112.5,113.5,114.5,111.5,2.67,12.8,2.35,    ,    ,    ,    ,    
4572,駐龍,市,12月12日,,166.5,3,1.83,279,46.4,163.5,165,167.5,163.5,2.45,29.5,3.52,    ,    ,    ,    ,    
4583,台灣精銳,市,12月12日,,216,-3,-1.37,81,17.5,219,218,218,215,1.37,17.3,1.78,    ,    ,    ,    ,    
4728,雙美,櫃,12月12日,,204.5,-3,-1.45,43,8.78,207.5,210,210,204,2.89,19.1,8.81,    ,    ,    ,    ,    
4736,泰博,櫃,12月12日,,161,4,2.55,438,70,157,157,161,157,2.55,11.9,1.77,    ,    ,    ,    ,    
4743,合一,櫃,12月12日,,194.5,3.5,1.83,"1,958",380,191,193.5,196.5,192,2.36,,6.2,    ,    ,    ,    ,    
4755,三福化,市,12月12日,,124,0,0,90,11.2,124,124,124.5,123.5,0.81,31.6,2.89,    ,    ,    ,    ,    
4763,材料-KY,市,12月12日,,778,-17,-2.14,"4,362","3,395",795,802,804,764,5.03,17.7,6.94,    ,    ,    ,    ,    
4766,南寶,市,12月12日,,262,4,1.55,429,112,258,260.5,264.5,259,2.13,14.9,2.44,    ,    ,    ,    ,    
4768,晶呈科技,櫃,12月12日,,200,7.5,3.9,"1,486",296,192.5,194,202.5,193.5,4.68,50.8,7.14,    ,    ,    ,    ,    
4770,上品,市,12月12日,,335,5,1.52,356,119,330,331,338,330,2.42,14.7,3.75,    ,    ,    ,    ,    
4919,新唐,市,12月12日,,145,-0.5,-0.34,"1,664",241,145.5,146,146,144,1.37,25.1,3.79,    ,    ,    ,    ,    
4953,緯軟,櫃,12月12日,,139,1.5,1.09,"1,926",265,137.5,138,139,136,2.18,16.3,2.94,    ,    ,    ,    ,    
4958,臻鼎-KY,市,12月12日,,106.5,2,1.91,"4,052",429,104.5,105,106.5,104.5,1.91,13.6,1.05,    ,    ,    ,    ,    
4961,天鈺,市,12月12日,,269,-9.5,-3.41,"3,816","1,039",278.5,278.5,281,268,4.67,24,1.93,    ,    ,    ,    ,    
4966,譜瑞-KY,櫃,12月12日,,1125,-10,-0.88,"1,168","1,333",1135,1160,1170,1125,3.96,48,4.42,    ,    ,    ,    ,    
4968,立積,市,12月12日,,168,-0.5,-0.3,"5,428",927,168.5,171.5,176,166.5,5.64,,6.81,    ,    ,    ,    ,    
4979,華星光,櫃,12月12日,,169.5,-9,-5.04,"18,395","3,168",178.5,178,178.5,169,5.32,59.3,12.9,    ,    ,    ,    ,    
5209,新鼎,櫃,12月12日,,178,-1,-0.56,87,15.6,179,179,182,177.5,2.51,14,6.45,    ,    ,    ,    ,    
5222,全訊,市,12月12日,,168.5,0.5,0.3,350,59.2,168,170,170,168,1.19,30.2,5.93,    ,    ,    ,    ,    
5236,凌陽創新,櫃,12月12日,,177,-3,-1.67,"1,861",338,180,180.5,188,177,6.11,26.6,4.31,    ,    ,    ,    ,    
5258,虹堡,市,12月12日,,127,-5.5,-4.15,"8,629","1,106",132.5,131.5,131.5,126,4.15,14.6,3.59,    ,    ,    ,    ,    
5263,智崴,櫃,12月12日,,121.5,-0.5,-0.41,32,3.85,122,122,122,121.5,0.41,,2.44,    ,    ,    ,    ,    
5269,祥碩,市,12月12日,,1590,40,2.58,"1,234","1,964",1550,1580,1615,1570,2.9,58.9,6.49,    ,    ,    ,    ,    
5274,信驊,櫃,12月12日,,3115,75,2.47,466,"1,425",3040,3010,3130,2985,4.77,100,33.5,    ,    ,    ,    ,    
5278,尚凡,櫃,12月12日,,222,-4.5,-1.99,29,6.46,226.5,225,225,220,2.21,18,10.4,    ,    ,    ,    ,    
5283,禾聯碩,市,12月12日,,109.5,0,0,37,4.06,109.5,109.5,110,109,0.91,13.5,1.82,    ,    ,    ,    ,    
5284,jpp-KY,市,12月12日,,120,1,0.84,401,48.3,119,119,121.5,119,2.1,12.4,2.51,    ,    ,    ,    ,    
5287,數字,櫃,12月12日,,198,-1,-0.5,125,24.8,199,199.5,199.5,197.5,1.01,15.3,5.81,    ,    ,    ,    ,    
5288,豐祥-KY,市,12月12日,,176,0.5,0.28,32,5.63,175.5,176,176.5,175.5,0.57,11.3,2.37,    ,    ,    ,    ,    
5289,宜鼎,櫃,12月12日,,309,-10.5,-3.29,"1,314",409,319.5,321.5,321.5,307,4.54,21.5,4.04,    ,    ,    ,    ,    
5292,華懋,市,12月12日,,129.5,-2,-1.52,327,42.6,131.5,131.5,132.5,129,2.66,14.8,3.82,    ,    ,    ,    ,    
5299,杰力,櫃,12月12日,,131.5,-1,-0.75,108,14.3,132.5,134,134.5,131,2.64,22.1,2.14,    ,    ,    ,    ,    
5306,桂盟,市,12月12日,,126,-1.5,-1.18,276,34.9,127.5,127.5,128,126,1.57,17.3,2.08,    ,    ,    ,    ,    
5388,中磊,市,12月12日,,128.5,2.5,1.98,"7,269",936,126,126.5,130,126,3.17,14.4,2.99,    ,    ,    ,    ,    
5403,中菲,櫃,12月12日,,107.5,0.5,0.47,80,8.61,107,107.5,108,107,0.93,12.1,3.64,    ,    ,    ,    ,    
5432,新門,櫃,12月12日,,116,-1,-0.85,"3,095",358,117,126,127,109,15.4,133,6.29,    ,    ,    ,    ,    
5434,崇越,市,12月12日,,183.5,1,0.55,318,58.1,182.5,182.5,183.5,182,0.82,12.2,2.4,    ,    ,    ,    ,    
5439,高技,櫃,12月12日,,134,-4.5,-3.25,"4,315",585,138.5,139,139,133.5,3.97,26.2,5.06,    ,    ,    ,    ,    
5474,聰泰,櫃,12月12日,,106.5,-1.5,-1.39,119,12.9,108,109,110,106.5,3.24,18.3,2.41,    ,    ,    ,    ,    
5478,智冠,櫃,12月12日,,204.5,5.5,2.76,463,94.7,199,200,206,200,3.02,26.9,3.64,    ,    ,    ,    ,    
5483,中美晶,櫃,12月12日,,190.5,5,2.7,"8,978","1,706",185.5,186.5,191.5,185.5,3.23,11,3.09,    ,    ,    ,    ,    
5536,聖暉*,櫃,12月12日,,179,0.5,0.28,306,55.1,178.5,179,181,179,1.12,10.5,2.49,    ,    ,    ,    ,    
5871,中租-KY,市,12月12日,,179,0.5,0.28,"3,699",664,178.5,180,180.5,178.5,1.12,11.7,2.1,    ,    ,    ,    ,    
5903,全家,櫃,12月12日,,189,-0.5,-0.26,109,20.6,189.5,189.5,189.5,189,0.26,20.8,5.95,    ,    ,    ,    ,    
5904,寶雅,櫃,12月12日,,517,-7,-1.34,277,144,524,525,525,516,1.72,21.4,9.49,    ,    ,    ,    ,    
6104,創惟,櫃,12月12日,,128,0.5,0.39,"2,725",350,127.5,128.5,130.5,127,2.75,,6.45,    ,    ,    ,    ,    
6121,新普,櫃,12月12日,,412.5,-3,-0.72,"1,489",614,415.5,415,417.5,409,2.05,12.8,2.18,    ,    ,    ,    ,    
6138,茂達,櫃,12月12日,,196,-4.5,-2.24,"4,757",958,200.5,204.5,207.5,196,5.74,33.3,4.77,    ,    ,    ,    ,    
6139,亞翔,市,12月12日,,163.5,5,3.15,"35,110","5,902",158.5,164.5,173,161.5,7.26,17.7,3.73,    ,    ,    ,    ,    
6146,耕興,櫃,12月12日,,235.5,-2.5,-1.05,361,86.2,238,240.5,243,235.5,3.15,16,4.67,    ,    ,    ,    ,    
6176,瑞儀,市,12月12日,,136,1.5,1.12,"4,552",621,134.5,135,137.5,134,2.6,10.5,1.83,    ,    ,    ,    ,    
6187,萬潤,櫃,12月12日,,139.5,4,2.95,"4,067",561,135.5,137,139.5,135,3.32,119,4.69,    ,    ,    ,    ,    
6196,帆宣,市,12月12日,,134,2,1.52,707,94.8,132,132.5,135,132.5,1.89,11.1,2.49,    ,    ,    ,    ,    
6204,艾華,櫃,12月12日,,113.5,-2.5,-2.16,223,25.5,116,114.5,116,113.5,2.16,6.5,8.47,    ,    ,    ,    ,    
6214,精誠,市,12月12日,,108,-1,-0.92,541,58.6,109,109.5,110,107.5,2.29,17.6,1.9,    ,    ,    ,    ,    
6223,旺矽,櫃,12月12日,,210,0.5,0.24,"1,031",219,209.5,213.5,215,210,2.39,15.5,2.7,    ,    ,    ,    ,    
6230,尼得科超眾,市,12月12日,,126.5,0,0,268,34.6,126.5,130,130,126,3.16,13.8,1.88,    ,    ,    ,    ,    
6231,系微,櫃,12月12日,,192,-2.5,-1.29,"2,176",421,194.5,193.5,196,190.5,2.83,39.3,8.43,    ,    ,    ,    ,    
6235,華孚,市,12月12日,,110.5,-1.5,-1.34,"3,612",403,112,112.5,114,110,3.57,28.3,5.45,    ,    ,    ,    ,    
6239,力成,市,12月12日,,131,8,6.5,"12,666","1,633",123,123,132,122.5,7.72,18.2,1.92,    ,    ,    ,    ,    
6245,立端,櫃,12月12日,,113.5,0,0,"2,807",322,113.5,115.5,117.5,113.5,3.52,12.9,3.07,    ,    ,    ,    ,    
6263,普萊德,櫃,12月12日,,129,0,0,71,9.14,129,129.5,129.5,128.5,0.78,15.4,5.25,    ,    ,    ,    ,    
