6143,振曜,櫃,12月12日,,96.7,0.1,0.1,"5,334",508,96.6,96.6,97.5,93.5,4.14,22,2.98,    ,    ,    ,    ,    
6150,撼訊,櫃,12月12日,,91.2,-1.1,-1.19,"1,107",102,92.3,92.3,92.8,91.2,1.73,,2.6,    ,    ,    ,    ,    
6180,橘子,櫃,12月12日,,75.8,-0.8,-1.04,"1,528",117,76.6,76.9,77.3,75.4,2.48,21.9,2.45,    ,    ,    ,    ,    
6188,廣明,櫃,12月12日,,76.2,-2,-2.56,"2,566",197,78.2,78.5,78.5,76.2,2.94,20.7,2.35,    ,    ,    ,    ,    
6192,巨路,市,12月12日,,86.4,-0.1,-0.12,89,7.74,86.5,86.5,86.7,86.2,0.58,9.8,1.31,    ,    ,    ,    ,    
6197,佳必琪,市,12月12日,,89.4,-2.6,-2.83,"1,991",180,92,92.5,92.8,89.3,3.8,21.1,3.38,    ,    ,    ,    ,    
6203,海韻電,櫃,12月12日,,92.7,-1.3,-1.38,506,47.1,94,94,94,92.6,1.49,12,2.5,    ,    ,    ,    ,    
6205,詮欣,市,12月12日,,79.3,0,0,"5,837",468,79.3,82.7,82.8,77.5,6.68,27.5,2.63,    ,    ,    ,    ,    
6213,聯茂,市,12月12日,,82.2,-1.3,-1.56,"2,005",166,83.5,83.3,84.1,82,2.51,43.7,1.51,    ,    ,    ,    ,    
6269,台郡,市,12月12日,,85.7,-0.5,-0.58,"1,132",97.4,86.2,86.2,86.7,85.7,1.16,13.8,1.1,    ,    ,    ,    ,    
6277,宏正,市,12月12日,,80.1,0,0,101,8.05,80.1,80.1,80.1,79.9,0.25,14.6,2.08,    ,    ,    ,    ,    
6278,台表科,市,12月12日,,95.3,-1.1,-1.14,880,84.1,96.4,96.9,96.9,95.3,1.66,10.1,1.37,    ,    ,    ,    ,    
6281,全國電,市,12月12日,,85,0,0,41,3.48,85,85,85,84.8,0.24,16,3.04,    ,    ,    ,    ,    
6284,佳邦,櫃,12月12日,,87.6,0.4,0.46,"7,487",653,87.2,87.3,88,86.1,2.18,20.8,1.96,    ,    ,    ,    ,    
6416,瑞祺電通,市,12月12日,,93.6,0.7,0.75,436,41.1,92.9,93,95.4,93,2.58,18.9,2.04,    ,    ,    ,    ,    
6417,韋僑,櫃,12月12日,,98.7,-1.8,-1.79,86,8.52,100.5,101,101,98.4,2.59,20.1,2.8,    ,    ,    ,    ,    
6426,統新,市,12月12日,,77.5,-1.9,-2.39,781,61.1,79.4,80.3,80.3,77.4,3.65,,2.62,    ,    ,    ,    ,    
6464,台數科,市,12月12日,,85.8,0,0,34,2.95,85.8,85.8,85.8,85.6,0.23,12.4,1.38,    ,    ,    ,    ,    
6494,九齊,櫃,12月12日,,83.7,-1.5,-1.76,754,63,85.2,85.3,86.2,82.7,4.11,94,2.5,    ,    ,    ,    ,    
6504,南六,市,12月12日,,78.5,-0.7,-0.88,104,8.25,79.2,79.3,79.7,78.3,1.77,59,1.58,    ,    ,    ,    ,    
6505,台塑化,市,12月12日,,82.5,0.7,0.86,"1,249",103,81.8,82.5,82.8,81.5,1.59,74.3,2.38,    ,    ,    ,    ,    
6516,勤崴國際,櫃,12月12日,,84.4,-1.2,-1.4,52,4.4,85.6,86,86,84,2.34,60.7,4.24,    ,    ,    ,    ,    
6517,保勝光學,櫃,12月12日,,96.3,8.7,9.93,"3,050",285,87.6,88.3,96.3,87.3,10.3,24,5.07,    ,    ,    ,    ,    
6527,明達醫,櫃,12月12日,,85.7,0,0,52,4.43,85.7,85.5,86,85.4,0.7,18.5,2.58,    ,    ,    ,    ,    
6556,勝品,櫃,12月12日,,85.3,-1.9,-2.18,36,3.09,87.2,87.2,87.2,85.1,2.41,10.7,1.85,    ,    ,    ,    ,    
6576,逸達,櫃,12月12日,,88.6,0.1,0.11,148,13.1,88.5,88.5,89.3,88,1.47,,7.64,    ,    ,    ,    ,    
6577,勁豐,櫃,12月12日,,99.9,-1.6,-1.58,234,23.5,101.5,103,103,99.7,3.25,14.8,3.3,    ,    ,    ,    ,    
6581,鋼聯,市,12月12日,,90.3,-0.1,-0.11,9,0.82,90.4,90.4,90.4,90.1,0.33,18.5,2.56,    ,    ,    ,    ,    
6584,南俊國際,櫃,12月12日,,82.8,-0.6,-0.72,119,9.87,83.4,83.4,84.6,82.2,2.88,,2.84,    ,    ,    ,    ,    
6590,普鴻,櫃,12月12日,,87.3,-0.2,-0.23,17,1.52,87.5,87.5,87.6,87.3,0.34,14.7,3.11,    ,    ,    ,    ,    
6592A,和潤企業甲特,市,12月12日,,95.8,0,0,3,0.29,95.8,95.8,95.8,95.8,0,,,    ,    ,    ,    ,    
6592B,和潤企業乙特,市,12月12日,,94.2,0.1,0.11,8,0.76,94.1,94.1,94.2,94,0.21,,,    ,    ,    ,    ,    
6651,全宇昕,櫃,12月12日,,82,-1.2,-1.44,91,7.53,83.2,84.9,84.9,82,3.49,11.6,2.49,    ,    ,    ,    ,    
6667,信紘科,櫃,12月12日,,87.1,1.1,1.28,686,60.1,86,86.9,88.8,86.9,2.21,12.7,2.7,    ,    ,    ,    ,    
6672,騰輝電子-KY,市,12月12日,,87.8,-0.8,-0.9,405,35.8,88.6,89,89.8,87.5,2.6,14.3,1.94,    ,    ,    ,    ,    
6680,鑫創電子,櫃,12月12日,,87,0,0,5,0.47,87,86,87,86,1.15,23.2,4,    ,    ,    ,    ,    
6684,安格,櫃,12月12日,,79.8,0,0,"6,447",517,79.8,80.5,83.7,77.4,7.89,,1.94,    ,    ,    ,    ,    
6751,智聯服務,櫃,12月12日,,83.7,-1.4,-1.65,60,5.04,85.1,84.4,84.5,82.5,2.35,20.7,2.1,    ,    ,    ,    ,    
6753,龍德造船,市,12月12日,,88.1,-1,-1.12,723,63.3,89.1,87.9,88.9,86.6,2.58,20.2,3.41,    ,    ,    ,    ,    
